v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,stkcd,dt
1,1,0,6,-1,1,0,1,5,50,91,1,0,1,0,197,1,0,0,0,1,0,1,1,1,1,600390,2013
,,0,20,-1,1,0,3,7,46,458,1,0,1,1,983,1,0,0,1,1,1,,,0,1,600391,2011
,,0,20,-1,1,0,3,7,47,531,1,0,1,0,1096,1,0,0,1,1,1,,,0,1,600391,2012
,,0,20,-1,1,0,3,7,48,587,1,0,1,0,1192,1,0,0,1,1,1,,,0,1,600391,2013
,,0,3,-1,1,0,2,9,48,687,0,0,1,1,2094,0,0,0,0,0,0,,,0,0,600392,2011
,,0,3,-1,1,0,2,9,48,687,0,0,1,1,2094,0,0,0,0,0,0,,,0,0,600392,2012
,,0,3,-1,1,0,2,9,49,687,0,0,1,1,2094,0,0,0,0,0,0,,,0,0,600392,2013
,,0,8,-1,1,0,4,7,48,624,0,0,1,1,3360,1,0,0,1,1,0,,,1,1,600393,2011
,,0,8,-1,1,0,4,7,49,623,0,0,1,1,3340,1,0,0,1,1,0,,,1,1,600393,2012
,,0,8,-1,1,0,4,7,50,638,0,0,1,1,3095,1,0,0,1,1,0,,,1,1,600393,2013
,,0,8,-1,1,0,4,5,46,75,0,0,1,1,87,1,1,1,1,1,1,,,1,1,600395,2011
,,0,8,-1,1,0,4,5,46,59,0,0,1,1,68,1,1,1,1,1,1,,,1,1,600395,2012
,,0,8,-1,1,0,4,5,47,64,0,0,1,1,153,1,1,1,1,1,1,,,1,1,600395,2013
,,0,9,-1,1,0,3,7,49,2144,0,0,1,1,5308,1,0,0,1,1,0,,,0,1,600396,2011
,,0,9,-1,1,0,3,7,49,2619,0,0,1,0,5587,1,0,0,1,1,0,,,0,1,600396,2012
,,0,8,-1,1,0,3,7,50,2628,0,0,1,1,5058,1,0,0,1,1,0,,,0,1,600396,2013
,,0,8,-1,1,0,3,4,49,306,0,0,1,0,692,1,0,0,1,1,0,,,0,1,600397,2011
,,0,8,-1,1,0,3,4,49,621,0,0,1,1,1344,1,0,0,1,1,0,,,0,1,600397,2012
,,0,10,-1,1,0,3,4,50,645,0,0,1,1,1238,1,0,0,1,1,0,,,0,1,600397,2013
,,0,6,-1,1,0,4,5,42,2066,1,0,1,1,3475,1,0,0,1,1,0,,,0,1,600398,2011
,,0,6,-1,1,0,4,5,43,2069,1,0,1,1,3478,1,0,0,1,1,0,,,0,1,600398,2012
,,0,6,-1,1,0,4,5,44,2087,1,0,1,0,3486,1,0,0,1,1,0,,,0,1,600398,2013
,,0,1,1,1,0,1,5,45,345,1,0,1,0,559,1,0,0,1,1,1,,,0,1,600399,2011
,,0,1,1,1,0,1,5,45,196,1,0,1,0,524,1,0,0,1,1,1,,,0,1,600399,2012
,,0,1,1,1,0,1,5,45,201,1,0,1,1,698,1,0,0,1,1,1,,,0,1,600399,2013
,,0,4,-1,1,0,2,5,48,56,0,0,1,1,384,1,0,0,1,1,1,,,0,1,600400,2011
,,0,4,-1,1,0,2,5,48,165,0,0,1,1,471,1,0,0,1,1,1,,,0,1,600400,2012
,,0,4,-1,1,0,2,5,48,178,0,0,1,1,424,1,0,0,1,1,1,,,0,1,600400,2013
,,0,4,-1,1,0,3,6,50,187,0,0,1,1,1482,0,0,0,0,0,0,,,0,1,600401,2011
,,0,4,-1,1,0,3,6,50,207,0,0,1,1,1450,0,0,0,0,0,0,,,0,1,600401,2012
,,0,4,-1,1,0,3,6,50,1220,0,0,1,1,4514,0,0,0,0,0,0,,,0,1,600401,2013
,,0,7,-1,1,0,4,9,50,1485,0,0,1,1,4048,1,1,1,1,1,0,,,0,1,600403,2011
,,0,7,-1,1,0,4,9,50,4690,0,0,1,1,15070,1,1,1,1,1,0,,,0,1,600403,2012
,,0,7,-1,1,0,4,9,50,4536,0,0,1,1,13256,1,1,1,1,1,0,,,0,1,600403,2013
,,0,2,-1,1,0,3,6,50,1512,0,0,1,1,9637,1,0,0,1,1,0,,,0,1,600405,2011
,,0,2,-1,1,0,3,6,50,972,0,0,1,1,3583,1,0,0,1,1,0,,,0,1,600405,2012
,,0,2,-1,1,0,3,6,50,765,0,0,1,1,2204,1,0,0,1,1,0,,,0,1,600405,2013
,,0,5,-1,1,0,0,5,50,215,0,0,1,1,596,1,0,0,1,1,0,,,0,1,600406,2011
,,0,5,-1,1,0,0,5,50,261,0,0,1,0,780,1,0,0,1,1,0,,,0,1,600406,2012
,,0,5,-1,1,0,0,5,50,274,0,0,1,0,739,1,0,0,1,1,0,,,0,1,600406,2013
,,0,1,1,1,0,3,6,46,256,1,0,1,1,1171,1,0,0,1,1,0,,,0,1,600408,2011
,,0,1,1,1,0,3,6,47,256,1,0,1,1,1154,1,0,0,1,1,0,,,0,1,600408,2012
,,0,1,1,1,0,3,6,48,259,1,0,1,1,1125,1,0,0,1,1,0,,,0,1,600408,2013
,,0,6,-1,1,0,1,5,41,1205,1,0,1,0,3131,1,0,0,1,1,0,,,0,1,600409,2011
,,0,6,-1,1,0,1,5,42,1946,1,0,1,1,3727,1,0,0,1,1,0,,,0,1,600409,2012
,,0,6,-1,1,0,1,5,43,2176,1,0,1,1,3977,1,0,0,1,1,0,,,0,1,600409,2013
,,0,5,-1,1,1,3,9,48,5576,0,0,1,1,13362,1,1,1,1,1,0,,,0,1,600410,2011
,,0,5,-1,1,1,3,9,48,5702,0,0,1,1,13325,1,1,1,1,1,0,,,0,1,600410,2012
,,0,5,-1,1,1,3,9,48,5747,0,0,1,1,12269,1,1,1,1,1,0,,,0,1,600410,2013
,,0,6,-1,1,1,3,10,48,302,0,0,1,1,971,1,0,0,1,1,1,,,0,1,600415,2011
,,0,6,-1,1,1,3,10,48,318,0,0,1,1,992,1,0,0,1,1,1,,,0,1,600415,2012
,,0,6,-1,1,1,3,10,48,331,0,0,1,1,1028,1,0,0,1,1,1,,,0,1,600415,2013
,,0,7,-1,1,1,3,6,48,451,0,0,1,0,1306,1,0,0,1,1,1,,,0,1,600416,2011
,,0,7,-1,1,1,3,6,48,1202,0,0,1,0,2133,1,0,0,1,1,1,,,0,1,600416,2012
,,0,7,-1,1,1,3,6,48,1225,0,0,1,1,2126,1,0,0,1,1,1,,,0,1,600416,2013
,,0,7,-1,1,1,3,6,48,686,0,0,1,1,1062,1,0,0,1,1,1,,,0,1,600418,2011
,,0,7,-1,1,1,3,6,48,717,0,0,1,1,1058,1,0,0,1,1,1,,,0,1,600418,2012
,,0,7,-1,1,1,3,6,48,713,0,0,1,1,1058,1,0,0,1,1,1,,,0,1,600418,2013
,,0,7,-1,1,1,4,9,48,194,0,0,1,1,717,1,0,0,1,1,1,,,0,1,600419,2011
,,0,7,-1,1,1,4,9,48,208,0,0,1,1,646,1,0,0,1,1,1,,,0,1,600419,2012
,,0,7,-1,1,1,4,9,48,207,0,0,1,1,650,1,0,0,1,1,1,,,0,1,600419,2013
,,0,3,-1,1,1,3,5,48,2186,0,0,1,1,3668,1,1,0,1,1,1,,,0,1,600420,2011
,,0,3,-1,1,1,3,5,48,2186,0,0,1,1,3668,1,1,0,1,1,1,,,0,1,600420,2012
,,0,3,-1,1,1,3,5,48,2186,0,0,1,1,3668,1,1,0,1,1,1,,,0,1,600420,2013
,,0,9,-1,1,1,5,11,48,2346,1,0,1,1,3942,1,0,0,1,1,1,,,0,1,600421,2011
,,0,9,-1,1,1,5,11,48,2720,1,0,1,0,4274,1,0,0,1,1,1,,,0,1,600421,2012
,,0,9,-1,1,1,5,11,48,3334,1,0,1,1,5135,1,0,0,1,1,1,,,0,1,600421,2013
,,0,17,-1,1,1,-1,8,-1,-1,1,0,1,1,1896,1,0,0,1,1,0,,,0,1,600422,2011
,,0,17,-1,1,1,-1,8,-1,813,1,0,1,1,1411,1,0,0,1,1,0,,,0,1,600422,2012
,,0,17,-1,1,1,-1,8,-1,4668,1,0,1,0,6619,1,0,0,1,1,0,,,0,1,600422,2013
,,0,6,-1,1,1,5,11,48,1685,1,0,1,0,2162,1,0,0,1,1,0,,,0,1,600423,2011
,,0,6,-1,1,1,5,11,48,2148,1,0,1,0,2832,1,0,0,1,1,0,,,0,1,600423,2012
,,0,6,-1,1,1,5,11,48,2447,1,0,1,1,3362,1,0,0,1,1,0,,,0,1,600423,2013
,,0,1,-1,1,1,2,5,46,632,1,0,1,0,1004,1,0,0,1,1,0,,,0,1,600425,2011
,,0,1,-1,1,1,2,5,46,694,1,0,1,0,1051,1,0,0,1,1,0,,,0,1,600425,2012
,,0,1,-1,1,1,2,5,46,716,1,0,1,1,989,1,0,0,1,1,0,,,0,1,600425,2013
,,0,5,-1,1,1,3,5,49,1900,1,0,1,0,3754,1,0,0,1,1,0,,,0,1,600428,2011
,,0,5,-1,1,1,3,5,49,1850,1,0,1,0,3463,1,0,0,1,1,0,,,0,1,600428,2012
,,0,5,-1,1,1,3,5,49,2114,1,0,1,1,3772,1,0,0,1,1,0,,,0,1,600428,2013
,,0,7,-1,1,1,3,5,50,376,1,0,1,0,561,1,0,0,1,1,0,,,0,1,600429,2011
,,0,7,-1,1,1,3,5,50,461,1,0,1,0,675,1,0,0,1,1,0,,,0,1,600429,2012
,,0,7,-1,1,1,3,5,50,498,1,0,1,0,712,1,0,0,1,1,0,,,0,1,600429,2013
,,0,3,-1,1,1,2,3,45,68,1,0,1,0,87,0,0,0,0,0,0,,,0,1,600432,2011
,,0,3,-1,1,1,2,3,45,55,1,0,1,1,115,0,0,0,0,0,0,,,0,1,600432,2012
,,0,3,-1,1,1,2,3,45,31,1,0,1,0,81,0,0,0,0,0,0,,,0,1,600432,2013
,,0,9,-1,1,1,3,6,47,128,0,0,1,0,207,1,0,0,1,1,0,,,0,1,600433,2011
,,0,9,-1,1,1,3,6,47,143,0,0,1,1,219,1,0,0,1,1,0,,,0,1,600433,2012
,,0,9,-1,1,1,3,6,47,340,0,0,1,0,785,1,0,0,1,1,0,,,0,1,600433,2013
,,0,7,-1,1,1,2,5,48,1097,0,2,1,0,4501,1,0,0,1,1,0,,,0,1,600435,2011
,,0,7,-1,1,1,2,5,48,1166,0,2,1,0,4388,1,0,0,1,1,0,,,0,1,600435,2012
,,0,7,-1,1,1,2,5,48,1181,0,2,1,0,4312,1,0,0,1,1,0,,,0,1,600435,2013
,,0,2,-1,1,1,7,12,47,5467,1,2,1,1,13227,1,0,0,1,1,0,,,0,1,600436,2011
,,0,2,-1,1,1,7,12,47,5467,1,2,1,1,13227,1,0,0,1,1,0,,,0,1,600436,2012
,,0,2,-1,1,1,7,12,47,5467,1,2,1,1,13227,1,0,0,1,1,0,,,0,1,600436,2013
,,0,3,-1,1,1,4,7,49,518,0,0,1,0,3802,0,0,0,0,0,0,,,0,1,600438,2011
,,0,3,-1,1,1,4,7,49,2388,0,0,1,0,18820,0,0,0,0,0,0,,,0,1,600438,2012
,,0,3,-1,1,1,4,7,49,2446,0,0,1,0,18465,0,0,0,0,0,0,,,0,1,600438,2013
,,0,3,-1,1,1,4,7,48,680,0,0,1,0,2294,1,0,0,1,1,0,,,0,1,600439,2011
,,0,3,-1,1,1,4,7,48,796,0,0,1,0,2256,1,0,0,1,1,0,,,0,1,600439,2012
,,0,3,-1,1,1,4,7,48,886,0,0,1,0,2122,1,0,0,1,1,0,,,0,1,600439,2013
,,0,9,-1,1,1,4,10,50,758,0,0,1,0,3336,0,0,0,0,0,0,,,0,1,600444,2011
,,0,9,-1,1,1,4,10,50,679,0,0,1,1,4371,0,0,0,0,0,0,,,0,1,600444,2012
,,0,9,-1,1,1,4,10,50,655,0,0,1,1,4644,0,0,0,0,0,0,,,0,1,600444,2013
,,0,29,-1,1,1,2,4,50,-1,0,0,1,0,10504,1,0,0,1,1,0,,,0,1,600446,2011
,,0,29,-1,1,1,2,4,50,2589,0,0,1,0,9716,1,0,0,1,1,0,,,0,1,600446,2012
,,0,29,-1,1,1,2,4,50,3134,0,0,1,1,11025,1,0,0,1,1,0,,,0,1,600446,2013
1,1,0,6,-1,1,0,1,7,48,23,0,0,0,1,28,0,0,0,0,0,0,1,1,0,0,600448,2011
1,1,0,6,-1,1,0,1,7,48,22,0,0,0,1,26,0,0,0,0,0,0,1,1,0,0,600448,2012
1,1,0,6,-1,1,0,1,7,48,22,0,0,0,1,25,0,0,0,0,0,0,,,0,0,600448,2013
,,0,2,-1,1,1,1,4,51,18,0,0,1,1,22,0,0,0,0,0,0,,,0,1,600449,2011
,,0,2,-1,1,1,1,4,51,14,0,0,1,1,23,0,0,0,0,0,0,,,0,1,600449,2012
,,0,2,-1,1,1,1,4,51,12,0,0,1,1,15,0,0,0,0,0,0,,,0,1,600449,2013
,,0,10,-1,1,1,5,13,48,-1,0,0,1,1,1015,1,0,0,1,1,0,,,0,1,600452,2011
,,0,10,-1,1,1,5,13,48,454,0,0,1,1,1455,1,0,0,1,1,0,,,0,1,600452,2012
,,0,10,-1,1,1,5,13,48,462,0,0,1,1,1514,1,0,0,1,1,0,,,0,1,600452,2013
,,0,4,-1,1,1,4,8,50,317,0,0,1,1,1027,1,0,0,1,1,0,,,0,1,600455,2011
,,0,4,-1,1,1,4,8,50,398,0,0,1,1,1299,1,0,0,1,1,0,,,0,1,600455,2012
,,0,4,-1,1,1,4,8,50,384,0,0,1,1,1208,1,0,0,1,1,0,,,0,1,600455,2013
,,0,5,-1,1,1,4,6,50,1707,0,0,1,0,6395,1,1,1,1,1,1,,,0,1,600456,2011
,,0,5,-1,1,1,4,6,50,1707,0,0,1,0,6395,1,1,1,1,1,1,,,0,1,600456,2012
,,0,5,-1,1,1,4,6,50,1771,0,0,1,1,4581,1,1,1,1,1,1,,,0,1,600456,2013
,,0,5,-1,1,1,3,5,48,382,1,0,1,1,702,1,1,0,1,1,1,,,0,1,600458,2011
,,0,5,-1,1,1,3,5,48,315,1,0,1,0,520,1,1,0,1,1,1,,,0,1,600458,2012
,,0,5,-1,1,1,3,5,48,301,1,0,1,0,506,1,1,0,1,1,1,,,0,1,600458,2013
,,0,1,-1,1,1,3,4,48,128,1,0,1,1,140,1,0,0,1,1,0,,,0,1,600459,2011
,,0,1,-1,1,1,3,4,48,128,1,0,1,1,140,1,0,0,1,1,0,,,0,1,600459,2012
,,0,1,-1,1,1,3,4,48,129,1,0,1,1,141,1,0,0,1,1,0,,,0,1,600459,2013
,,0,8,-1,1,1,3,8,49,836,1,0,1,1,7309,1,1,0,1,1,0,,,0,1,600460,2011
,,0,8,-1,1,1,3,8,49,921,1,0,1,1,7657,1,1,0,1,1,0,,,0,1,600460,2012
,,0,8,-1,1,1,3,8,49,987,1,0,1,1,8875,1,1,0,1,1,0,,,0,1,600460,2013
,,0,6,-1,1,1,3,7,50,447,0,0,1,1,1410,0,0,0,0,0,0,,,0,1,600461,2011
,,0,6,-1,1,1,3,7,50,447,0,0,1,1,1410,0,0,0,0,0,0,,,0,1,600461,2012
,,0,6,-1,1,1,3,7,50,447,0,0,1,1,1410,0,0,0,0,0,0,,,0,1,600461,2013
,,0,7,-1,1,1,2,5,48,1097,0,2,1,0,4501,1,0,0,1,1,0,,,0,1,600463,2011
,,0,7,-1,1,1,2,5,48,1166,0,2,1,0,4388,1,0,0,1,1,0,,,0,1,600463,2012
,,0,7,-1,1,1,2,5,48,1181,0,2,1,0,4312,1,0,0,1,1,0,,,0,1,600463,2013
1,0,0,5,2,1,1,3,6,46,-1,0,1,1,1,988,1,0,0,1,1,0,1,1,1,1,600466,2011
1,0,0,5,2,1,1,3,6,47,-1,0,1,1,1,1077,1,0,0,1,1,0,1,1,1,1,600466,2012
1,0,0,5,2,1,1,3,6,48,-1,0,1,1,1,1011,1,0,0,1,1,0,1,1,1,1,600466,2013
1,1,0,14,3,1,0,4,6,47,173,0,0,0,1,1828,1,0,0,1,1,0,1,1,0,0,600467,2011
1,1,0,14,3,1,0,4,6,48,178,0,0,0,1,1929,1,0,0,1,1,0,1,1,0,0,600467,2012
1,1,0,14,3,1,0,4,6,49,183,0,0,0,1,1872,1,0,0,1,1,0,1,1,0,0,600467,2013
1,1,0,8,3,1,0,3,4,46,850,0,0,1,0,1530,1,0,0,1,1,0,1,1,0,1,600468,2011
1,1,0,8,3,1,0,3,4,47,-1,0,0,1,1,1459,1,0,0,1,1,0,1,1,0,1,600468,2012
1,1,0,8,3,1,0,3,4,48,-1,0,0,1,0,1508,1,0,0,1,1,0,1,1,0,1,600468,2013
1,1,0,4,3,1,0,3,6,46,1560,0,0,0,1,5834,1,0,0,1,1,0,1,1,0,0,600469,2011
1,1,0,4,3,1,0,3,6,47,1779,0,0,0,1,6223,1,0,0,1,1,0,1,1,0,0,600469,2012
1,1,0,4,3,1,0,3,6,48,2032,0,0,0,1,7420,1,0,0,1,1,0,1,1,0,0,600469,2013
1,0,0,6,3,1,0,3,5,46,484,0,0,1,1,1588,1,0,0,1,1,0,1,1,0,0,600470,2011
1,0,0,6,3,1,0,3,5,47,1287,0,0,1,1,4315,1,0,0,1,1,0,1,1,0,0,600470,2012
1,0,0,6,3,1,0,3,5,48,1358,0,0,1,1,4330,1,0,0,1,1,0,1,1,0,0,600470,2013
1,1,0,6,3,1,0,3,5,45,537,0,0,1,1,1470,1,0,0,1,1,0,1,1,0,0,600475,2011
1,1,0,6,3,1,0,3,5,46,656,0,0,1,1,1349,1,0,0,1,1,0,1,1,0,0,600475,2012
1,1,0,6,3,1,0,3,5,47,827,0,0,1,1,2134,1,0,0,1,1,0,1,1,0,0,600475,2013
1,1,0,4,6,1,0,3,4,46,354,1,0,1,1,388,1,0,0,1,1,0,1,1,0,1,600476,2011
1,1,0,4,6,1,0,3,4,47,329,1,0,1,1,428,1,0,0,1,1,0,1,1,0,1,600476,2012
1,1,0,4,6,1,0,3,4,48,365,1,0,1,1,405,1,0,0,1,1,0,1,1,0,1,600476,2013
1,0,0,9,3,0,0,2,4,45,1404,0,0,1,1,5584,1,0,0,1,1,0,1,1,0,0,600477,2011
1,0,0,9,3,0,0,2,4,46,1463,0,0,1,1,5278,1,0,0,1,1,0,1,1,0,0,600477,2012
1,0,0,9,3,0,0,2,4,47,1615,0,0,1,1,5642,1,0,0,1,1,0,1,1,0,0,600477,2013
1,0,0,16,3,1,0,7,9,45,618,0,0,1,1,2493,1,0,0,1,1,0,1,1,1,1,600478,2011
1,0,0,16,3,1,0,7,9,46,752,0,0,1,1,2341,1,0,0,1,1,0,1,1,1,1,600478,2012
1,0,0,16,3,1,0,7,9,47,664,0,0,1,1,2168,1,0,0,1,1,0,1,1,1,1,600478,2013
1,0,0,6,3,1,0,3,5,46,1023,0,0,1,1,1702,1,0,0,1,1,0,1,1,0,0,600479,2011
1,0,0,6,3,1,0,3,5,47,1886,0,0,1,1,3148,1,0,0,1,1,0,1,1,0,0,600479,2012
1,0,0,6,3,1,0,3,5,48,2106,0,0,1,1,4210,1,0,0,1,1,0,1,1,0,0,600479,2013
1,0,0,5,2,1,0,3,5,46,3468,0,0,1,1,6531,1,0,0,1,1,0,1,1,0,0,600480,2011
1,0,0,5,2,1,0,3,5,47,1846,0,0,1,1,7473,1,0,0,1,1,0,1,1,0,0,600480,2012
1,0,0,5,2,1,0,3,5,48,2029,0,0,1,1,8256,1,0,0,1,1,0,1,1,0,0,600480,2013
1,0,0,5,2,1,0,2,5,47,845,0,0,1,1,2198,1,0,0,1,1,0,1,1,1,1,600481,2011
1,0,0,5,2,1,0,2,5,48,899,0,0,1,1,2262,1,0,0,1,1,0,1,1,1,1,600481,2012
1,0,0,5,2,1,0,2,5,49,1171,0,0,1,1,2618,1,0,0,1,1,0,1,1,1,1,600481,2013
1,0,0,5,2,1,0,3,4,46,1738,0,0,1,1,7331,1,0,0,1,1,0,1,1,1,1,600482,2011
1,0,0,5,2,1,0,3,4,47,1688,0,0,1,1,7070,1,0,0,1,1,0,1,1,1,1,600482,2012
1,0,0,5,2,1,0,3,4,48,1994,0,0,1,1,7133,1,0,0,1,1,0,1,1,1,1,600482,2013
1,0,0,4,2,1,0,3,6,44,-1,0,0,1,1,2645,1,0,0,1,1,0,1,1,0,0,600483,2011
1,0,0,4,2,1,0,3,6,45,-1,0,0,1,1,2736,1,0,0,1,1,0,1,1,0,0,600483,2012
1,0,0,4,2,1,0,3,6,46,-1,0,0,1,1,2601,1,0,0,1,1,0,1,1,0,0,600483,2013
1,0,0,6,2,1,0,3,5,46,-1,0,0,0,1,505,1,0,0,1,1,0,1,1,1,1,600485,2011
1,0,0,6,2,1,0,3,5,47,455,0,0,0,1,469,1,0,0,1,1,0,1,1,1,1,600485,2012
1,0,0,6,2,1,0,3,5,48,429,0,0,0,1,441,1,0,0,1,1,0,1,1,1,1,600485,2013
1,1,0,3,2,1,0,3,5,46,577,0,0,1,1,1148,1,0,0,1,1,0,1,1,0,1,600486,2011
1,1,0,3,2,1,0,3,5,47,587,0,0,1,1,1160,1,0,0,1,1,0,1,1,0,1,600486,2012
1,1,0,3,2,1,0,3,5,48,627,0,0,1,1,1213,1,0,0,1,1,0,1,1,0,1,600486,2013
1,1,1,6,2,1,0,5,7,46,2247,0,0,1,1,6443,1,0,0,1,1,0,1,1,1,1,600487,2011
1,1,1,6,2,1,0,5,7,47,1846,0,0,1,1,7526,1,0,0,1,1,0,1,1,1,1,600487,2012
1,1,1,6,2,1,0,5,7,48,1860,0,0,1,1,6792,1,0,0,1,1,0,1,1,1,1,600487,2013
1,1,0,8,3,0,0,3,5,48,611,0,1,1,0,1372,1,0,0,1,1,0,1,1,0,0,600488,2011
1,1,0,8,3,0,0,3,5,49,660,0,1,1,0,1377,1,0,0,1,1,0,1,1,0,0,600488,2012
1,1,0,8,3,0,0,3,5,50,696,0,1,1,0,1452,1,0,0,1,1,0,1,1,0,0,600488,2013
1,0,0,43,7,0,0,7,11,47,4996,0,0,1,1,26980,1,0,0,1,1,0,1,1,0,1,600489,2011
1,0,0,43,7,0,0,7,11,48,5335,0,0,1,1,25767,1,0,0,1,1,0,1,1,0,1,600489,2012
1,0,0,43,7,0,0,7,11,49,4926,0,0,1,1,28633,1,0,0,1,1,0,1,1,0,1,600489,2013
1,0,0,1,1,1,1,3,5,46,-1,0,0,1,1,41,1,0,0,1,1,0,1,1,0,0,600490,2011
1,0,0,1,1,1,1,3,5,47,-1,0,0,1,1,777,1,0,0,1,1,0,1,1,0,0,600490,2012
1,0,0,1,1,1,1,3,5,48,-1,0,0,1,1,902,1,0,0,1,1,0,1,1,0,0,600490,2013
1,0,0,4,2,1,0,2,5,46,1311,0,0,1,1,2190,1,0,0,1,1,0,1,1,0,0,600491,2011
1,0,0,4,2,1,0,2,5,47,1591,0,0,1,1,2980,1,0,0,1,1,0,1,1,0,0,600491,2012
1,0,0,4,2,1,0,2,5,48,-1,0,0,1,1,3576,1,0,0,1,1,0,1,1,0,0,600491,2013
1,1,0,5,2,1,0,2,4,44,632,0,0,1,1,2501,1,0,0,1,1,0,1,1,0,0,600493,2011
1,1,0,5,2,1,0,2,4,45,505,0,0,1,1,2289,1,0,0,1,1,0,1,1,0,0,600493,2012
1,1,0,5,2,1,0,2,4,46,449,0,0,1,1,2123,1,0,0,1,1,0,1,1,0,0,600493,2013
1,1,0,4,2,1,0,6,9,47,782,0,0,1,1,1886,1,0,0,1,1,0,1,1,0,0,600495,2011
1,1,0,4,2,1,0,6,9,48,733,0,0,1,1,1892,1,0,0,1,1,0,1,1,0,0,600495,2012
1,1,0,4,2,1,0,6,9,49,732,0,0,1,1,1968,1,0,0,1,1,0,1,1,0,0,600495,2013
1,1,0,4,1,1,0,4,6,47,1652,0,0,1,1,5370,1,0,0,1,1,0,1,1,0,0,600496,2011
1,1,0,4,1,1,0,4,6,48,2278,0,0,1,1,6490,1,0,0,1,1,0,1,1,0,0,600496,2012
1,1,0,4,1,1,0,4,6,49,2825,0,0,1,1,6649,1,0,0,1,1,0,1,1,0,0,600496,2013
1,1,1,6,2,1,0,6,8,46,4350,0,1,0,0,12446,1,0,0,1,1,0,1,1,0,0,600497,2011
1,1,1,6,2,1,0,6,8,47,4154,0,1,0,1,12229,1,0,0,1,1,0,1,1,0,0,600497,2012
1,1,1,6,2,1,0,6,8,48,4434,0,1,0,1,12124,1,0,0,1,1,0,1,1,0,0,600497,2013
1,1,0,13,4,1,0,5,8,46,-1,0,1,1,1,6642,1,0,0,1,1,0,1,1,1,1,600498,2011
1,1,0,13,4,1,0,5,8,47,-1,0,1,1,1,8465,1,0,0,1,1,0,1,1,1,1,600498,2012
1,1,0,13,4,1,0,5,8,48,-1,0,1,1,1,8867,1,0,0,1,1,0,1,1,1,1,600498,2013
1,1,0,6,2,1,0,7,10,46,1631,0,0,1,0,3803,1,0,0,1,1,0,1,1,1,1,600499,2011
1,1,0,6,2,1,0,7,10,47,1865,0,0,1,1,4358,1,0,0,1,1,0,1,1,1,1,600499,2012
1,1,0,6,2,1,0,7,10,48,1883,0,0,1,1,4520,1,0,0,1,1,0,1,1,1,1,600499,2013
1,1,0,9,2,1,0,4,6,47,1744,0,1,1,0,10379,1,0,0,1,1,0,1,1,0,0,600500,2011
1,1,0,9,2,1,0,4,6,48,1761,0,1,1,1,11592,1,0,0,1,1,0,1,1,0,0,600500,2012
1,1,0,9,2,1,0,4,6,49,2077,0,1,1,1,12537,1,0,0,1,1,0,1,1,0,0,600500,2013
1,0,0,9,3,1,0,4,7,45,1689,0,1,1,0,2899,1,0,0,1,1,0,1,1,0,0,600501,2011
1,0,0,9,3,1,0,4,7,46,1893,0,1,1,0,3152,1,0,0,1,1,0,1,1,0,0,600501,2012
1,0,0,9,3,1,0,4,7,47,-1,0,1,1,0,3289,1,0,0,1,1,0,1,1,0,0,600501,2013
1,0,0,9,2,1,0,4,7,46,1910,0,1,0,0,2962,1,0,0,1,1,0,1,1,1,1,600502,2011
1,0,0,9,2,1,0,4,7,47,2401,0,1,0,1,3791,1,0,0,1,1,0,1,1,1,1,600502,2012
1,0,0,9,2,1,0,4,7,48,2827,0,1,0,1,4451,1,0,0,1,1,0,1,1,1,1,600502,2013
1,1,0,6,2,1,0,3,6,47,153,0,0,1,0,153,1,0,0,1,1,0,1,1,1,1,600503,2011
1,1,0,6,2,1,0,3,6,48,-1,0,0,1,0,117,1,0,0,1,1,0,1,1,1,1,600503,2012
1,1,0,6,2,1,0,3,6,49,-1,0,0,1,1,100,1,0,0,1,1,0,1,1,1,1,600503,2013
1,1,0,8,2,1,0,3,5,44,585,0,1,0,0,1001,1,0,0,1,1,0,1,1,0,0,600505,2011
1,1,0,8,2,1,0,3,5,45,627,0,1,0,1,1002,1,0,0,1,1,0,1,1,0,0,600505,2012
1,1,0,8,2,1,0,3,5,46,657,0,1,0,1,1000,1,0,0,1,1,0,1,1,0,0,600505,2013
1,0,0,6,2,1,0,2,5,46,54,0,0,1,0,69,1,0,0,1,1,0,1,1,1,1,600506,2011
1,0,0,6,2,1,0,2,5,47,67,0,0,1,1,90,1,0,0,1,1,0,1,1,1,1,600506,2012
1,0,0,6,2,1,0,2,5,48,48,0,0,1,1,66,1,0,0,1,1,0,1,1,1,1,600506,2013
1,1,0,4,2,0,0,2,6,46,2365,0,0,1,1,6832,1,0,0,1,1,0,1,1,1,1,600507,2011
1,1,0,4,2,0,0,2,6,47,2295,0,0,1,1,7040,1,0,0,1,1,0,1,1,1,1,600507,2012
1,1,0,4,2,0,0,2,6,48,2726,0,0,1,1,8981,1,0,0,1,1,0,1,1,1,1,600507,2013
1,1,0,4,1,0,0,3,5,46,5280,0,0,1,1,21381,1,0,0,1,1,0,1,1,1,1,600508,2011
1,1,0,4,1,0,0,3,5,47,5102,0,0,1,1,21795,1,0,0,1,1,0,1,1,1,1,600508,2012
1,1,0,4,1,0,0,3,5,48,5893,0,0,1,1,22023,1,0,0,1,1,0,1,1,1,1,600508,2013
